ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Dataset,Gloss_in_Source,Borrowing
Ghale-Gurung-Barpak1-55_fire-1,,Ghale-Gurung-Barpak1,55_fire,mi,mi,m i,,Ghale-Gurung,,,^m i $,Ghale-Gurung-Barpak1,,,
Ghale-Gurung-Barpak2-55_fire-1,,Ghale-Gurung-Barpak2,55_fire,mi,mi,m i,,Ghale-Gurung,,,^m i $,Ghale-Gurung-Barpak2,,,
Ghale-Gurung-Laprak-55_fire-1,,Ghale-Gurung-Laprak,55_fire,mi,mi,m i,,Ghale-Gurung,,,^m i $,Ghale-Gurung-Laprak,,,
Ghale-Gurung-Gumda-55_fire-1,,Ghale-Gurung-Gumda,55_fire,mi,mi,m i,,Ghale-Gurung,,,^m i $,Ghale-Gurung-Gumda,,,
Gurung-Sirubari-55_fire-1,,Gurung-Sirubari,55_fire,mẽ,mẽ,m ẽ,,Gurung,,,^m ẽ $,Gurung-Sirubari,,,
Gurung-Pokhara-55_fire-1,,Gurung-Pokhara,55_fire,mi,mi,m i,,Gurung,,,^m i $,Gurung-Pokhara,,,
Gurung-Sikles-55_fire-1,,Gurung-Sikles,55_fire,mi,mi,m i,,Gurung,,,^m i $,Gurung-Sikles,,,
Gurung-Khasur-55_fire-1,,Gurung-Khasur,55_fire,mi,mi,m i,,Gurung,,,^m i $,Gurung-Khasur,,,
Gurung-Bhujung-55_fire-1,,Gurung-Bhujung,55_fire,mi,mi,m i,,Gurung,,,^m i $,Gurung-Bhujung,,,
Jirel-Sikri-55_fire-1,,Jirel-Sikri,55_fire,me (low tone),me_^(low_^tone),m e,,Jirel,,,^me_^(low_^tone) $,Jirel-Sikri,,,
Jirel-Kharoban-55_fire-1,,Jirel-Kharoban,55_fire,me (low tone),me_^(low_^tone),m e,,Jirel,,,^me_^(low_^tone) $,Jirel-Kharoban,,,
Jirel-Chhetrapa-55_fire-1,,Jirel-Chhetrapa,55_fire,me,me,m e,,Jirel,,,^m e $,Jirel-Chhetrapa,,,
Jirel-Yarsa-55_fire-1,,Jirel-Yarsa,55_fire,me (low tone),me_^(low_^tone),m e,,Jirel,,,^me_^(low_^tone) $,Jirel-Yarsa,,,
Athpahariya-Santang-56_smoke-1,,Athpahariya-Santang,56_smoke,mikhuma,mikhuma,m i + kʰ u + m a,,Athpahariya,,,^m i kh u m a $,Athpahariya-Santang,,,
Athpahariya-Tekunala-56_smoke-1,,Athpahariya-Tekunala,56_smoke,mhikhuma,mhikhuma,m̥ i + kʰ u + m a,,Athpahariya,,,^mh i kh u m a $,Athpahariya-Tekunala,,,
Belhare-Guthitar-56_smoke-1,,Belhare-Guthitar,56_smoke,dhuwã,dhuwã,dʱ u + w ã,,Athpahariya,,,^dh u w ã $,Belhare-Guthitar,,,
Athpahariya-Khalde-56_smoke-1,,Athpahariya-Khalde,56_smoke,mikhuma,mikhuma,m i + kʰ u + m a,,Athpahariya,,,^m i kh u m a $,Athpahariya-Khalde,,,
Athpahariya-Hatiya-56_smoke-1,,Athpahariya-Hatiya,56_smoke,mikhure,mikhure,m i + kʰ u + r e,,Athpahariya,,,^m i kh u r e $,Athpahariya-Hatiya,,,
Bantawa-Khoku-56_smoke-1,,Bantawa-Khoku,56_smoke,dhuwa,dhuwa,dʰ u + w a,,Bantawa,,,^dh u w a $,Bantawa-Khoku,,,
Bantawa-Lungin-56_smoke-1,,Bantawa-Lungin,56_smoke,dhuŋwa,dhuŋwa,dʰ u ŋ + w a,,Bantawa,,,^dh u ŋw a $,Bantawa-Lungin,,,
Bantawa-Thidingkha-56_smoke-1,,Bantawa-Thidingkha,56_smoke,dhuŋwa,dhuŋwa,dʰ u ŋ + w a,,Bantawa,,,^dh u ŋw a $,Bantawa-Thidingkha,,,
Bantawa-Timma-56_smoke-1,,Bantawa-Timma,56_smoke,dhuwa,dhuwa,dʰ u + w a,,Bantawa,,,^dh u w a $,Bantawa-Timma,,,
Bantawa-Okhre-56_smoke-1,,Bantawa-Okhre,56_smoke,dhuwa,dhuwa,dʰ u + w a,,Bantawa,,,^dh u w a $,Bantawa-Okhre,,,
Belhare-Belhare-56_smoke-1,,Belhare-Belhare,56_smoke,mikhuwa,mikhuwa,m i + kʰ u + w a,,Belhare,,,^m i kh u w a $,Belhare-Belhare,,,
Belhare-Piple-56_smoke-1,,Belhare-Piple,56_smoke,mikhu,mikhu,m i + kʰ u,,Belhare,,,^m i kh u $,Belhare-Piple,,,
Belhare-Guthitar-56_smoke-2,,Belhare-Guthitar,56_smoke,dhuwã,dhuwã,dʱ u + w ã,,Belhare,,,^dh u w ã $,Belhare-Guthitar,,,
Belhare-Rudrabari-56_smoke-1,,Belhare-Rudrabari,56_smoke,mikhu,mikhu,m i + kʰ u,,Belhare,,,^m i kh u $,Belhare-Rudrabari,,,
Chamling-Hadunge-56_smoke-1,,Chamling-Hadunge,56_smoke,mikhu,mikhu,m i + kʰ u,,Chamling,,,^m i kh u $,Chamling-Hadunge,,,
Chamling-Halesi-56_smoke-1,,Chamling-Halesi,56_smoke,mikhu,mikhu,m i + kʰ u,,Chamling,,,^m i kh u $,Chamling-Halesi,,,
Chamling-Ratanchha-56_smoke-1,,Chamling-Ratanchha,56_smoke,misam,misam,m i + s a m,,Chamling,,,^m i s a m$,Chamling-Ratanchha,,,
Chamling-Balamta-56_smoke-1,,Chamling-Balamta,56_smoke,mikhu,mikhu,m i + kʰ u,,Chamling,,,^m i kh u $,Chamling-Balamta,,,
Chamling-Aaptar-56_smoke-1,,Chamling-Aaptar,56_smoke,mikhu,mikhu,m i + kʰ u,,Chamling,,,^m i kh u $,Chamling-Aaptar,,,
Chintang-ChaudhariTole-56_smoke-1,,Chintang-ChaudhariTole,56_smoke,dhuwa,dhuwa,dʱ u + w a,,Chintang,,,^dh u w a $,Chintang-ChaudhariTole,,,
Chintang-Mulgaun-56_smoke-1,,Chintang-Mulgaun,56_smoke,dhuwa,dhuwa,dʱ u + w a,,Chintang,,,^dh u w a $,Chintang-Mulgaun,,,
Chintang-Nangchhuwa-56_smoke-1,,Chintang-Nangchhuwa,56_smoke,dhuwa,dhuwa,dʱ u + w a,,Chintang,,,^dh u w a $,Chintang-Nangchhuwa,,,
Chintang-Mangthana-56_smoke-1,,Chintang-Mangthana,56_smoke,dhuwa,dhuwa,dʱ u + w a,,Chintang,,,^dh u w a $,Chintang-Mangthana,,,
Chintang-Chambak-56_smoke-1,,Chintang-Chambak,56_smoke,dhuwa,dhuwa,dʱ u + w a,,Chintang,,,^dh u w a $,Chintang-Chambak,,,
Chulung-Barbhanjyang-56_smoke-1,,Chulung-Barbhanjyang,56_smoke,miraŋ,miraŋ,m i + r a + ŋ,,Chulung,,,^m i r a ŋ $,Chulung-Barbhanjyang,,,
Chulung-Gairi-56_smoke-1,,Chulung-Gairi,56_smoke,miraŋ,miraŋ,m i + r a + ŋ,,Chulung,,,^m i r a ŋ $,Chulung-Gairi,,,
Chulung-Pakha-56_smoke-1,,Chulung-Pakha,56_smoke,miraŋ,miraŋ,m i + r a + ŋ,,Chulung,,,^m i r a ŋ $,Chulung-Pakha,,,
Chulung-Pokla-56_smoke-1,,Chulung-Pokla,56_smoke,miraŋ,miraŋ,m i + r a + ŋ,,Chulung,,,^m i r a ŋ $,Chulung-Pokla,,,
Chulung-Sukeahal-56_smoke-1,,Chulung-Sukeahal,56_smoke,miraŋ,miraŋ,m i + r a + ŋ,,Chulung,,,^m i r a ŋ $,Chulung-Sukeahal,,,
Dhimal-West-56_smoke-1,,Dhimal-West,56_smoke,dʰwã,dʰwã,dʱ w ã,,Dhimal,,,^dʰw ã $,Dhimal-West,,,
Dhimal-East-56_smoke-1,,Dhimal-East,56_smoke,dʰwã,dʰwã,dʱ w ã,,Dhimal,,,^dʰw ã $,Dhimal-East,,,
Dulung-Bartole-56_smoke-1,,Dulung-Bartole,56_smoke,d̤uwã,d̤uwã,dʱ u + w ã,,Dulung,,,^d̤ u w ã $,Dulung-Bartole,,,
Dulung-Dandatole-56_smoke-1,,Dulung-Dandatole,56_smoke,d̤huwã,d̤huwã,dʱ u + w ã,,Dulung,,,^d̤h u w ã $,Dulung-Dandatole,,,
Dulung-Tharpu-56_smoke-1,,Dulung-Tharpu,56_smoke,d̤uwã,d̤uwã,dʱ u + w ã,,Dulung,,,^d̤ u w ã $,Dulung-Tharpu,,,
Dulung-Chaukibari-56_smoke-1,,Dulung-Chaukibari,56_smoke,d̤uwã,d̤uwã,dʱ u + w ã,,Dulung,,,^d̤ u w ã $,Dulung-Chaukibari,,,
Dulung-Bastim-56_smoke-1,,Dulung-Bastim,56_smoke,d̤uwãv,d̤uwãv,dʱ u + w ã + v,,Dulung,,,^d̤ u w ã v $,Dulung-Bastim,,,
Ghale-Gurung-Mandre-56_smoke-1,,Ghale-Gurung-Mandre,56_smoke,muiuŋ/miuŋ,muiuŋ,m u + i/j u + ŋ,,Ghale-Gurung,,,^m uiu ŋ $,Ghale-Gurung-Mandre,,,
Ghale-Gurung-Mandre-56_smoke-2,,Ghale-Gurung-Mandre,56_smoke,muiuŋ/miuŋ,miuŋ,m i u + ŋ,,Ghale-Gurung,,,^m i u ŋ $,Ghale-Gurung-Mandre,,,
Ghale-Gurung-Barpak1-56_smoke-1,,Ghale-Gurung-Barpak1,56_smoke,mijuŋ,mijuŋ,m i j u + ŋ,,Ghale-Gurung,,,^m i j u ŋ $,Ghale-Gurung-Barpak1,,,
Ghale-Gurung-Barpak2-56_smoke-1,,Ghale-Gurung-Barpak2,56_smoke,mhi:ŋ,mhi:ŋ,mʰ iː + ŋ,,Ghale-Gurung,,,^mh i: ŋ $,Ghale-Gurung-Barpak2,,,
Ghale-Gurung-Laprak-56_smoke-1,,Ghale-Gurung-Laprak,56_smoke,miŋ,miŋ,m i + ŋ,,Ghale-Gurung,,,^m i ŋ $,Ghale-Gurung-Laprak,,,
Ghale-Gurung-Gumda-56_smoke-1,,Ghale-Gurung-Gumda,56_smoke,muiŋ,muiŋ,m ui + ŋ,,Ghale-Gurung,,,^m ui ŋ $,Ghale-Gurung-Gumda,,,
Gurung-Sirubari-56_smoke-1,,Gurung-Sirubari,56_smoke,mẽkhu,mẽkhu,m ẽ + kʰ u,,Gurung,,,^m ẽ kh u $,Gurung-Sirubari,,,
Gurung-Pokhara-56_smoke-1,,Gurung-Pokhara,56_smoke,juma,juma,j u + m a,,Gurung,,,^j u m a $,Gurung-Pokhara,,,
Gurung-Sikles-56_smoke-1,,Gurung-Sikles,56_smoke,migu,migu,m i + g u,,Gurung,,,^m i g u $,Gurung-Sikles,,,
Gurung-Khasur-56_smoke-1,,Gurung-Khasur,56_smoke,mikhu,mikhu,m i + kʰ u,,Gurung,,,^m i kh u $,Gurung-Khasur,,,
Gurung-Bhujung-56_smoke-1,,Gurung-Bhujung,56_smoke,mugu,mugu,m u + g u,,Gurung,,,^m u g u $,Gurung-Bhujung,,,
Jirel-Sikri-56_smoke-1,,Jirel-Sikri,56_smoke,thuta,thuta,tʰ u + t a,,Jirel,,,^th u t a $,Jirel-Sikri,,,
Jirel-Kharoban-56_smoke-1,,Jirel-Kharoban,56_smoke,thuta/ .thutak,thuta,tʰ u + t a,,Jirel,,,^th u t a $,Jirel-Kharoban,,,
Jirel-Kharoban-56_smoke-2,,Jirel-Kharoban,56_smoke,thuta/ .thutak,.thutak,tʰ u + t a + k,,Jirel,,,^.th u t a k $,Jirel-Kharoban,,,
Jirel-Chhetrapa-56_smoke-1,,Jirel-Chhetrapa,56_smoke,toto/tuta,toto,t o + t o,,Jirel,,,^t o t o $,Jirel-Chhetrapa,,,
Jirel-Chhetrapa-56_smoke-2,,Jirel-Chhetrapa,56_smoke,toto/tuta,tuta,t u + t a,,Jirel,,,^t u t a $,Jirel-Chhetrapa,,,
Jirel-Yarsa-56_smoke-1,,Jirel-Yarsa,56_smoke,tuta/ thuata,tuta,t u + t a,,Jirel,,,^t u t a $,Jirel-Yarsa,,,
Jirel-Yarsa-56_smoke-2,,Jirel-Yarsa,56_smoke,tuta/ thuata,thuata,tʰ u a + t a,,Jirel,,,^th u a t a $,Jirel-Yarsa,,,
Athpahariya-Santang-57_ash-1,,Athpahariya-Santang,57_ash,kharani,kharani,kʰ a + r a + n i,,Athpahariya,,,^kh a r a n i $,Athpahariya-Santang,,,
Athpahariya-Tekunala-57_ash-1,,Athpahariya-Tekunala,57_ash,kharani,kharani,kʰ a + r a + n i,,Athpahariya,,,^kh a r a n i $,Athpahariya-Tekunala,,,
Belhare-Guthitar-57_ash-1,,Belhare-Guthitar,57_ash,kharani,kharani,kʰ a + r a + n i,,Athpahariya,,,^kh a r a n i $,Belhare-Guthitar,,,
Athpahariya-Khalde-57_ash-1,,Athpahariya-Khalde,57_ash,kharani,kharani,kʰ a + r a + n i,,Athpahariya,,,^kh a r a n i $,Athpahariya-Khalde,,,
Athpahariya-Hatiya-57_ash-1,,Athpahariya-Hatiya,57_ash,kharani,kharani,kʰ a + r a + n i,,Athpahariya,,,^kh a r a n i $,Athpahariya-Hatiya,,,
Bantawa-Khoku-57_ash-1,,Bantawa-Khoku,57_ash,bhupro,bhupro,bʰ u p + r o,,Bantawa,,,^bh u pr o $,Bantawa-Khoku,,,
Bantawa-Lungin-57_ash-1,,Bantawa-Lungin,57_ash,khərani,khərani,kʰ ə + r a + n i,,Bantawa,,,^kh ə r a n i $,Bantawa-Lungin,,,
Bantawa-Thidingkha-57_ash-1,,Bantawa-Thidingkha,57_ash,khərani,khərani,kʰ ə + r a + n i,,Bantawa,,,^kh ə r a n i $,Bantawa-Thidingkha,,,
Bantawa-Timma-57_ash-1,,Bantawa-Timma,57_ash,thabuk,thabuk,tʰ a + b u k,,Bantawa,,,^th a b u k$,Bantawa-Timma,,,
Bantawa-Okhre-57_ash-1,,Bantawa-Okhre,57_ash,thabut,thabut,tʰ a + b u t,,Bantawa,,,^th a b u t$,Bantawa-Okhre,,,
Belhare-Belhare-57_ash-1,,Belhare-Belhare,57_ash,kharani,kharani,kʰ a + r a + n i,,Belhare,,,^kh a r a n i $,Belhare-Belhare,,,
Belhare-Piple-57_ash-1,,Belhare-Piple,57_ash,ʈhabuʈ,ʈhabuʈ,ʈʰ a + b u ʈ,,Belhare,,,^ʈh a b u ʈ$,Belhare-Piple,,,
Belhare-Guthitar-57_ash-2,,Belhare-Guthitar,57_ash,kharani,kharani,kʰ a + r a + n i,,Belhare,,,^kh a r a n i $,Belhare-Guthitar,,,
Belhare-Rudrabari-57_ash-1,,Belhare-Rudrabari,57_ash,kharani,kharani,kʰ a + r a + n i,,Belhare,,,^kh a r a n i $,Belhare-Rudrabari,,,
Chamling-Hadunge-57_ash-1,,Chamling-Hadunge,57_ash,mudhima,mudhima,m u + dʱ i + m a,,Chamling,,,^m u dh i m a $,Chamling-Hadunge,,,
Chamling-Halesi-57_ash-1,,Chamling-Halesi,57_ash,mudhima,mudhima,m u + dʱ i + m a,,Chamling,,,^m u dh i m a $,Chamling-Halesi,,,
Chamling-Ratanchha-57_ash-1,,Chamling-Ratanchha,57_ash,mudhima,mudhima,m u + dʱ i + m a,,Chamling,,,^m u dh i m a $,Chamling-Ratanchha,,,
Chamling-Balamta-57_ash-1,,Chamling-Balamta,57_ash,mudhima,mudhima,m u + dʱ i + m a,,Chamling,,,^m u dh i m a $,Chamling-Balamta,,,
Chamling-Aaptar-57_ash-1,,Chamling-Aaptar,57_ash,mudhima,mudhima,m u + dʱ i + m a,,Chamling,,,^m u dh i m a $,Chamling-Aaptar,,,
Chintang-ChaudhariTole-57_ash-1,,Chintang-ChaudhariTole,57_ash,khǝrani,khǝrani,kʰ ǝ + r a + n i,,Chintang,,,^kh ǝ r a n i $,Chintang-ChaudhariTole,,,
Chintang-Mulgaun-57_ash-1,,Chintang-Mulgaun,57_ash,khǝrani,khǝrani,kʰ ǝ + r a + n i,,Chintang,,,^kh ǝ r a n i $,Chintang-Mulgaun,,,
Chintang-Nangchhuwa-57_ash-1,,Chintang-Nangchhuwa,57_ash,khǝrani,khǝrani,kʰ ǝ + r a + n i,,Chintang,,,^kh ǝ r a n i $,Chintang-Nangchhuwa,,,
Chintang-Mangthana-57_ash-1,,Chintang-Mangthana,57_ash,khǝrani,khǝrani,kʰ ǝ + r a + n i,,Chintang,,,^kh ǝ r a n i $,Chintang-Mangthana,,,
Chintang-Chambak-57_ash-1,,Chintang-Chambak,57_ash,khǝrani,khǝrani,kʰ ǝ + r a + n i,,Chintang,,,^kh ǝ r a n i $,Chintang-Chambak,,,
Chulung-Barbhanjyang-57_ash-1,,Chulung-Barbhanjyang,57_ash,bhuburo,bhuburo,bʱ u + b u + r o,,Chulung,,,^bh u b u r o $,Chulung-Barbhanjyang,,,
Chulung-Gairi-57_ash-1,,Chulung-Gairi,57_ash,bhuburo,bhuburo,bʱ u + b u + r o,,Chulung,,,^bh u b u r o $,Chulung-Gairi,,,
Chulung-Pakha-57_ash-1,,Chulung-Pakha,57_ash,bhuburo,bhuburo,bʱ u + b u + r o,,Chulung,,,^bh u b u r o $,Chulung-Pakha,,,
Chulung-Pokla-57_ash-1,,Chulung-Pokla,57_ash,bhuburo,bhuburo,bʱ u + b u + r o,,Chulung,,,^bh u b u r o $,Chulung-Pokla,,,
Chulung-Sukeahal-57_ash-1,,Chulung-Sukeahal,57_ash,bhuburo,bhuburo,bʱ u + b u + r o,,Chulung,,,^bh u b u r o $,Chulung-Sukeahal,,,
Dhimal-West-57_ash-1,,Dhimal-West,57_ash,buʔsuri,buʔsuri,b u ʔ + s u + r i,,Dhimal,,,^b u ʔs u r i $,Dhimal-West,,,
Dhimal-East-57_ash-1,,Dhimal-East,57_ash,buʔsuri,buʔsuri,b u ʔ + s u + r i,,Dhimal,,,^b u ʔs u r i $,Dhimal-East,,,
Dulung-Bartole-57_ash-1,,Dulung-Bartole,57_ash,t̺habut̺,t̺habut̺,tʰ a + b u + t,,Dulung,,,^t̺h a b u t̺ $,Dulung-Bartole,,,
Dulung-Dandatole-57_ash-1,,Dulung-Dandatole,57_ash,t̺habut̺,t̺habut̺,tʰ a + b u + t,,Dulung,,,^t̺h a b u t̺ $,Dulung-Dandatole,,,
Dulung-Tharpu-57_ash-1,,Dulung-Tharpu,57_ash,khʌrani,khʌrani,kʰ ʌ + r a + n i,,Dulung,,,^kh ʌ r a n i $,Dulung-Tharpu,,,
Dulung-Chaukibari-57_ash-1,,Dulung-Chaukibari,57_ash,t̺habut̺,t̺habut̺,tʰ a + b u + t,,Dulung,,,^t̺h a b u t̺ $,Dulung-Chaukibari,,,
Dulung-Bastim-57_ash-1,,Dulung-Bastim,57_ash,t̺hʌbit̺,t̺hʌbit̺,tʰ ʌ + b i + t,,Dulung,,,^t̺h ʌ b i t̺ $,Dulung-Bastim,,,
Ghale-Gurung-Mandre-57_ash-1,,Ghale-Gurung-Mandre,57_ash,melʌ,melʌ,m e + l ʌ,,Ghale-Gurung,,,^m e l ʌ $,Ghale-Gurung-Mandre,,,
Ghale-Gurung-Barpak1-57_ash-1,,Ghale-Gurung-Barpak1,57_ash,milʌ,milʌ,m i + l ʌ,,Ghale-Gurung,,,^m i l ʌ $,Ghale-Gurung-Barpak1,,,
Ghale-Gurung-Barpak2-57_ash-1,,Ghale-Gurung-Barpak2,57_ash,melʌ,melʌ,m e + l ʌ,,Ghale-Gurung,,,^m e l ʌ $,Ghale-Gurung-Barpak2,,,
Ghale-Gurung-Laprak-57_ash-1,,Ghale-Gurung-Laprak,57_ash,milʌ,milʌ,m i + l ʌ,,Ghale-Gurung,,,^m i l ʌ $,Ghale-Gurung-Laprak,,,
Ghale-Gurung-Gumda-57_ash-1,,Ghale-Gurung-Gumda,57_ash,milʌ,milʌ,m i + l ʌ,,Ghale-Gurung,,,^m i l ʌ $,Ghale-Gurung-Gumda,,,
Gurung-Sirubari-57_ash-1,,Gurung-Sirubari,57_ash,nẽpro,nẽpro,n ẽ p + r o,,Gurung,,,^n ẽ pr o $,Gurung-Sirubari,,,
Gurung-Pokhara-57_ash-1,,Gurung-Pokhara,57_ash,mẽbro,mẽbro,m ẽ b + r o,,Gurung,,,^m ẽ br o $,Gurung-Pokhara,,,
Gurung-Sikles-57_ash-1,,Gurung-Sikles,57_ash,mjurʌ,mjurʌ,m j u + r ʌ,,Gurung,,,^mj u r ʌ $,Gurung-Sikles,,,
Gurung-Khasur-57_ash-1,,Gurung-Khasur,57_ash,mibro,mibro,m i b + r o,,Gurung,,,^m i br o $,Gurung-Khasur,,,
Gurung-Bhujung-57_ash-1,,Gurung-Bhujung,57_ash,mjuro,mjuro,m j u + r o,,Gurung,,,^mj u r o $,Gurung-Bhujung,,,
Jirel-Sikri-57_ash-1,,Jirel-Sikri,57_ash,thala,thala,tʰ a + l a,,Jirel,,,^th a l a $,Jirel-Sikri,,,
Jirel-Kharoban-57_ash-1,,Jirel-Kharoban,57_ash,thala/ .thala,thala,tʰ a + l a,,Jirel,,,^th a l a $,Jirel-Kharoban,,,
Jirel-Kharoban-57_ash-2,,Jirel-Kharoban,57_ash,thala/ .thala,.thala,tʰ a + l a,,Jirel,,,^.th a l a $,Jirel-Kharoban,,,
Jirel-Chhetrapa-57_ash-1,,Jirel-Chhetrapa,57_ash,thala,thala,tʰ a + l a,,Jirel,,,^th a l a $,Jirel-Chhetrapa,,,
Jirel-Yarsa-57_ash-1,,Jirel-Yarsa,57_ash,thala,thala,tʰ a + l a,,Jirel,,,^th a l a $,Jirel-Yarsa,,,
Athpahariya-Santang-58_mud-1,,Athpahariya-Santang,58_mud,kham,kham,kʰ a + m,,Athpahariya,,,^kh a m $,Athpahariya-Santang,,,
Athpahariya-Tekunala-58_mud-1,,Athpahariya-Tekunala,58_mud,kham,kham,kʰ a + m,,Athpahariya,,,^kh a m $,Athpahariya-Tekunala,,,
Belhare-Guthitar-58_mud-1,,Belhare-Guthitar,58_mud,kham,kham,kʰ a m,,Athpahariya,,,^kh a m$,Belhare-Guthitar,,,
Athpahariya-Khalde-58_mud-1,,Athpahariya-Khalde,58_mud,kham,kham,kʰ a + m,,Athpahariya,,,^kh a m $,Athpahariya-Khalde,,,
Athpahariya-Hatiya-58_mud-1,,Athpahariya-Hatiya,58_mud,kham,kham,kʰ a + m,,Athpahariya,,,^kh a m $,Athpahariya-Hatiya,,,
Bantawa-Khoku-58_mud-1,,Bantawa-Khoku,58_mud,bakha,bakha,b a + kʰ a,,Bantawa,,,^b a kh a $,Bantawa-Khoku,,,
Bantawa-Lungin-58_mud-1,,Bantawa-Lungin,58_mud,bakha,bakha,b a + kʰ a,,Bantawa,,,^b a kh a $,Bantawa-Lungin,,,
Bantawa-Thidingkha-58_mud-1,,Bantawa-Thidingkha,58_mud,bakha,bakha,b a + kʰ a,,Bantawa,,,^b a kh a $,Bantawa-Thidingkha,,,
Bantawa-Timma-58_mud-1,,Bantawa-Timma,58_mud,bakha,bakha,b a + kʰ a,,Bantawa,,,^b a kh a $,Bantawa-Timma,,,
Bantawa-Okhre-58_mud-1,,Bantawa-Okhre,58_mud,bakha,bakha,b a + kʰ a,,Bantawa,,,^b a kh a $,Bantawa-Okhre,,,
Belhare-Belhare-58_mud-1,,Belhare-Belhare,58_mud,kham,kham,kʰ a m,,Belhare,,,^kh a m$,Belhare-Belhare,,,
Belhare-Piple-58_mud-1,,Belhare-Piple,58_mud,kham,kham,kʰ a m,,Belhare,,,^kh a m$,Belhare-Piple,,,
Belhare-Guthitar-58_mud-2,,Belhare-Guthitar,58_mud,kham,kham,kʰ a m,,Belhare,,,^kh a m$,Belhare-Guthitar,,,
Belhare-Rudrabari-58_mud-1,,Belhare-Rudrabari,58_mud,kham,kham,kʰ a m,,Belhare,,,^kh a m$,Belhare-Rudrabari,,,
Chamling-Hadunge-58_mud-1,,Chamling-Hadunge,58_mud,bokha,bokha,b o + kʰ a,,Chamling,,,^b o kh a $,Chamling-Hadunge,,,
Chamling-Halesi-58_mud-1,,Chamling-Halesi,58_mud,bokha,bokha,b o + kʰ a,,Chamling,,,^b o kh a $,Chamling-Halesi,,,
Chamling-Ratanchha-58_mud-1,,Chamling-Ratanchha,58_mud,bʌkkha,bʌkkha,b ʌ k + kʰ a,,Chamling,,,^b ʌ kkh a $,Chamling-Ratanchha,,,
Chamling-Balamta-58_mud-1,,Chamling-Balamta,58_mud,bokha,bokha,b o + kʰ a,,Chamling,,,^b o kh a $,Chamling-Balamta,,,
Chamling-Aaptar-58_mud-1,,Chamling-Aaptar,58_mud,bokha,bokha,b o + kʰ a,,Chamling,,,^b o kh a $,Chamling-Aaptar,,,
Chintang-ChaudhariTole-58_mud-1,,Chintang-ChaudhariTole,58_mud,kham,kham,kʰ a m,,Chintang,,,^kh a m$,Chintang-ChaudhariTole,,,
Chintang-Mulgaun-58_mud-1,,Chintang-Mulgaun,58_mud,kham,kham,kʰ a m,,Chintang,,,^kh a m$,Chintang-Mulgaun,,,
Chintang-Nangchhuwa-58_mud-1,,Chintang-Nangchhuwa,58_mud,kham,kham,kʰ a m,,Chintang,,,^kh a m$,Chintang-Nangchhuwa,,,
Chintang-Mangthana-58_mud-1,,Chintang-Mangthana,58_mud,kham,kham,kʰ a m,,Chintang,,,^kh a m$,Chintang-Mangthana,,,
Chintang-Chambak-58_mud-1,,Chintang-Chambak,58_mud,kham,kham,kʰ a m,,Chintang,,,^kh a m$,Chintang-Chambak,,,
Chulung-Barbhanjyang-58_mud-1,,Chulung-Barbhanjyang,58_mud,kham,kham,kʰ a m,,Chulung,,,^kh a m$,Chulung-Barbhanjyang,,,
Chulung-Gairi-58_mud-1,,Chulung-Gairi,58_mud,kham,kham,kʰ a m,,Chulung,,,^kh a m$,Chulung-Gairi,,,
Chulung-Pakha-58_mud-1,,Chulung-Pakha,58_mud,kham,kham,kʰ a m,,Chulung,,,^kh a m$,Chulung-Pakha,,,
Chulung-Pokla-58_mud-1,,Chulung-Pokla,58_mud,kham,kham,kʰ a m,,Chulung,,,^kh a m$,Chulung-Pokla,,,
Chulung-Sukeahal-58_mud-1,,Chulung-Sukeahal,58_mud,kham,kham,kʰ a m,,Chulung,,,^kh a m$,Chulung-Sukeahal,,,
Dhimal-West-58_mud-1,,Dhimal-West,58_mud,bʰonoi,bʰonoi,bʱ o + n oi,,Dhimal,,,^bʰ o n oi$,Dhimal-West,,,
Dhimal-East-58_mud-1,,Dhimal-East,58_mud,bʰonoi,bʰonoi,bʱ o + n oi,,Dhimal,,,^bʰ o n oi$,Dhimal-East,,,
Dulung-Bartole-58_mud-1,,Dulung-Bartole,58_mud,pʌkhʌ,pʌkhʌ,p ʌ + kʰ ʌ,,Dulung,,,^p ʌ kh ʌ $,Dulung-Bartole,,,
Dulung-Dandatole-58_mud-1,,Dulung-Dandatole,58_mud,pʌkhʌ,pʌkhʌ,p ʌ + kʰ ʌ,,Dulung,,,^p ʌ kh ʌ $,Dulung-Dandatole,,,
Dulung-Tharpu-58_mud-1,,Dulung-Tharpu,58_mud,pʌkh,pʌkh,p ʌ kʰ,,Dulung,,,^p ʌ kh$,Dulung-Tharpu,,,
Dulung-Chaukibari-58_mud-1,,Dulung-Chaukibari,58_mud,pʌkh,pʌkh,p ʌ kʰ,,Dulung,,,^p ʌ kh$,Dulung-Chaukibari,,,
Dulung-Bastim-58_mud-1,,Dulung-Bastim,58_mud,pʌkh,pʌkh,p ʌ kʰ,,Dulung,,,^p ʌ kh$,Dulung-Bastim,,,
Ghale-Gurung-Mandre-58_mud-1,,Ghale-Gurung-Mandre,58_mud,sʌ,sʌ,s ʌ,,Ghale-Gurung,,,^s ʌ $,Ghale-Gurung-Mandre,,,
