ID	DOCULECT	DATASET	CONCEPT	CONCEPT_IN_SOURCE	CONCEPT_ID	VALUE	FORM	TOKENS	PAGES
8342	Gumda	Ghale-Gurung	148.	white	white	kar	kar	k a r	66
9405	Sirubari	Gurung	148.	white	white	targe	targe	t a r g e	78
9406	Pokhara	Gurung	148.	white	white	targja	targja	t a r g j a	78
9407	Sikles	Gurung	148.	white	white	ṭargja	ṭargja	ṭ a r g j a	78
9408	Khasur	Gurung	148.	white	white	tarkja	tarkja	t a r k j a	78
9409	Bhujung	Gurung	148.	white	white	targja	targja	t a r g j a	78
10441	Sikri	Jirel	148.	white	white	karmu	karmu	k a r m u	87
10442	Kharoban	Jirel	148.	white	white	karmu	karmu	k a r m u	87
10443	Chhetrapa	Jirel	148.	white	white	karmu	karmu	k a r m u	87
10444	Yarsa	Jirel	148.	white	white	karmo	karmo	k a r m o	87
744	Santang	Athpahariya	149.	black	black	makna	makna	m a k n a	103
745	Tekunala	Athpahariya	149.	black	black	makna	makna	m a k n a	103
746	Guthitar	Athpahariya	149.	black	black	makhrokma	makhrokma	m a kh r o k m a	103
747	Khalde	Athpahariya	149.	black	black	makna	makna	m a k n a	103
748	Hatiya /Dhan kuta Bazaar	Athpahariya	149.	black	black	makna	makna	m a k n a	103
1800	Khoku, Dhankuta	Bantawa	149.	black	black	makcukwa	makcukwa	m a k c u k w a	144
1801	Lungin (Hatuwa)	Bantawa	149.	black	black	maʔjaŋ	maʔjaŋ	m a ʔ j a ŋ	144
1802	Thidingkha, (Amchok)	Bantawa	149.	black	black	kalo	kalo	k a l o	144
1803	Timma, Rimchim	Bantawa	149.	black	black	maku	maku	m a k u	144
1804	Okhre, Khena	Bantawa	149.	black	black	kalo	kalo	k a l o	144
2702	Belhara	Belhare	149.	black	black	makhrok	makhrok	m a kh r o k	91
2703	Piple	Belhare	149.	black	black	makhrokma	makhrokma	m a kh r o k m a	91
2704	Guthitar	Belhare	149.	black	black	makhrokma	makhrokma	m a kh r o k m a	91
2705	Rudra bari	Belhare	149.	black	black	makhrekkha	makhrekkha	m a kh r e k kh a	91
3687	Hadunge	Chamling	149.	black	black	maktsupa	maktsupa	m a k ts u p a	98
3688	Halesi	Chamling	149.	black	black	maktsupa	maktsupa	m a k ts u p a	98
3689	Ratanchha	Chamling	149.	black	black	maktsupa	maktsupa	m a k ts u p a	98
3690	Balamta	Chamling	149.	black	black	maktsupa	maktsupa	m a k ts u p a	98
3691	Aaptar	Chamling	149.	black	black	maktsupa	maktsupa	m a k ts u p a	98
4744	Chaudhari Tole	Chintang	149.	black	black	makacɨk	makacɨk	m a k a c ɨ k	131
4745	Mulgaun	Chintang	149.	black	black	makacɨkma	makacɨkma	m a k a c ɨ k m a	131
4746	Nangchhuwa	Chintang	149.	black	black	makacɨk	makacɨk	m a k a c ɨ k	131
4747	Mangthana	Chintang	149.	black	black	makacɨkma	makacɨkma	m a k a c ɨ k m a	131
4748	Chambak	Chintang	149.	black	black	makacɨk	makacɨk	m a k a c ɨ k	131
5114	Barbhanjyang	Chulung	149.	black	black	makacɨkma	makacɨkma	m a k a c ɨ k m a	116
5115	Gairi	Chulung	149.	black	black	makacɨkma	makacɨkma	m a k a c ɨ k m a	116
5116	Pakha	Chulung	149.	black	black	makacɨkma	makacɨkma	m a k a c ɨ k m a	116
5117	Pokla	Chulung	149.	black	black	makacɨkma	makacɨkma	m a k a c ɨ k m a	116
5118	Suke-ahal	Chulung	149.	black	black	makacɨkma	makacɨkma	m a k a c ɨ k m a	116
6320	Dhimal West	Dhimal	149.	black	black	da:ka	da:ka	d a: k a	96
6321	Dhimal East	Dhimal	149.	black	black	da:ka	da:ka	d a: k a	96
7189	Bartole	Dulung	149.	black	black	mʌktsuk	mʌktsuk	m ʌ k ts u k	92
7190	Dandatole	Dulung	149.	black	black	tsjukko	tsjukko	ts j u kk o	92
7191	Tharpu	Dulung	149.	black	black	tshkko	tshkko	tsh kk o	92
7192	Chaukibari	Dulung	149.	black	black	tsʌkko	tsʌkko	ts ʌ kk o	92
7193	Bastim	Dulung	149.	black	black	mʌktsuk	mʌktsuk	m ʌ k ts u k	92
8343	Mandre	Ghale-Gurung	149.	black	black	lʌŋ	lʌŋ	l ʌ ŋ	66
8344	Barpak1	Ghale-Gurung	149.	black	black	lʌŋ/laŋ	lʌŋ	l ʌ ŋ	66
8345	Barpak1	Ghale-Gurung	149.	black	black	lʌŋ/laŋ	laŋ	l a ŋ	66
8346	Brpak2 (Ghale)	Ghale-Gurung	149.	black	black	lʌŋ	lʌŋ	l ʌ ŋ	66
8347	Laprak	Ghale-Gurung	149.	black	black	laŋ	laŋ	l a ŋ	66
8348	Gumda	Ghale-Gurung	149.	black	black	laŋ	laŋ	l a ŋ	66
9410	Sirubari	Gurung	149.	black	black	mlʌŋe	mlʌŋe	m l ʌ ŋ e	78
9411	Pokhara	Gurung	149.	black	black	mlõgja	mlõgja	m l õ g j a	78
9412	Sikles	Gurung	149.	black	black	nũgja	nũgja	n ũ g j a	78
9413	Khasur	Gurung	149.	black	black	mlogja	mlogja	m l o g j a	78
9414	Bhujung	Gurung	149.	black	black	mlõgja	mlõgja	m l õ g j a	78
10445	Sikri	Jirel	149.	black	black	nakpo	nakpo	n a k p o	87
10446	Kharoban	Jirel	149.	black	black	nakpo	nakpo	n a k p o	87
10447	Chhetrapa	Jirel	149.	black	black	nakpo	nakpo	n a k p o	87
10448	Yarsa	Jirel	149.	black	black	nakpo	nakpo	n a k p o	87
71	Santang	Athpahariya	15.	palm	palm	muktshep	muktshep	m u k tsh e p	101
72	Tekunala	Athpahariya	15.	palm	palm	tambe	tambe	t a m b e	101
73	Guthitar	Athpahariya	15.	palm	palm	muktemma	muktemma	m u k t e mm a	101
74	Khalde	Athpahariya	15.	palm	palm	muktambe	muktambe	m u k t a m b e	101
75	Hatiya /Dhan kuta Bazaar	Athpahariya	15.	palm	palm	muktambe	muktambe	m u k t a m b e	101
1124	Khoku, Dhankuta	Bantawa	15.	palm	palm	chɨkuḍhap	chɨkuḍhap	ch ɨ k u ḍh a p	138
1125	Lungin (Hatuwa)	Bantawa	15.	palm	palm	həṭkela	həṭkela	h ə ṭ k e l a	138
1126	Thidingkha, (Amchok)	Bantawa	15.	palm	palm	həṭkela	həṭkela	h ə ṭ k e l a	138
1127	Timma, Rimchim	Bantawa	15.	palm	palm	həṭkela	həṭkela	h ə ṭ k e l a	138
1128	Okhre, Khena	Bantawa	15.	palm	palm	həṭkela	həṭkela	h ə ṭ k e l a	138
2166	Belhara	Belhare	15.	palm	palm	mukteŋma	mukteŋma	m u k t e ŋ m a	87
2167	Piple	Belhare	15.	palm	palm	muktem ma	muktem ma	m u k t e m + m a	87
2168	Guthitar	Belhare	15.	palm	palm	muktemma	muktemma	m u k t e mm a	87
2169	Rudra bari	Belhare	15.	palm	palm	mukte mma	mukte mma	m u k t e + mm a	87
3020	Hadunge	Chamling	15.	palm	palm	ɦeptshowa	ɦeptshowa	ɦ e p tsh o w a	94
3021	Halesi	Chamling	15.	palm	palm	ɦeptshowa	ɦeptshowa	ɦ e p tsh o w a	94
3022	Ratanchha	Chamling	15.	palm	palm	tshulapa	tshulapa	tsh u l a p a	94
3023	Balamta	Chamling	15.	palm	palm	ɦeptshowa	ɦeptshowa	ɦ e p tsh o w a	94
3024	Aaptar	Chamling	15.	palm	palm	ɦeptshow	ɦeptshow	ɦ e p tsh o w	94
4067	Chaudhari Tole	Chintang	15.	palm	palm	hǝtkela	hǝtkela	h ǝ t k e l a	127
4068	Mulgaun	Chintang	15.	palm	palm	hǝtkela	hǝtkela	h ǝ t k e l a	127
4069	Nangchhuwa	Chintang	15.	palm	palm	hǝtkela	hǝtkela	h ǝ t k e l a	127
4070	Mangthana	Chintang	15.	palm	palm	hǝtkela	hǝtkela	h ǝ t k e l a	127
4071	Chambak	Chintang	15.	palm	palm	hǝtkela	hǝtkela	h ǝ t k e l a	127
5609	Barbhanjyang	Chulung	15.	palm	palm	muktemma	muktemma	m u k t e mm a	119
5610	Gairi	Chulung	15.	palm	palm	muktemma	muktemma	m u k t e mm a	119
5611	Pakha	Chulung	15.	palm	palm	muktemma	muktemma	m u k t e mm a	119
5612	Pokla	Chulung	15.	palm	palm	muktemma	muktemma	m u k t e mm a	119
5613	Suke-ahal	Chulung	15.	palm	palm	muktemma	muktemma	m u k t e mm a	119
6052	Dhimal West	Dhimal	15.	palm	palm	kʰur	kʰur	kʰ u r	93
6053	Dhimal East	Dhimal	15.	palm	palm	khuit⍰la	khuit⍰la	kh ui t ⍰ l a	93
6516	Bartole	Dulung	15.	palm	palm	tshukphʌ	tshukphʌ	tsh u k ph ʌ	89
6517	Dandatole	Dulung	15.	palm	palm	hatkela	hatkela	h a t k e l a	89
6518	Tharpu	Dulung	15.	palm	palm	puŋdza	puŋdza	p u ŋ dz a	89
6519	Chaukibari	Dulung	15.	palm	palm	tshuɂkphaɂu	tshuɂkphaɂu	tsh u ɂ k ph a ɂ u	89
6520	Bastim	Dulung	15.	palm	palm	tshukphak	tshukphak	tsh u k ph a k	89
7577	Mandre	Ghale-Gurung	15.	palm	palm	latjaŋ	latjaŋ	l a t j a ŋ	62
7578	Barpak1	Ghale-Gurung	15.	palm	palm	lhadjaŋ	lhadjaŋ	lh a d j a ŋ	62
7579	Brpak2 (Ghale)	Ghale-Gurung	15.	palm	palm	latjaŋ	latjaŋ	l a t j a ŋ	62
7580	Laprak	Ghale-Gurung	15.	palm	palm	latiŋ	latiŋ	l a t i ŋ	62
7581	Gumda	Ghale-Gurung	15.	palm	palm	ladjaŋ	ladjaŋ	l a d j a ŋ	62
8747	Sirubari	Gurung	15.	palm	palm	jopla	jopla	j o p l a	74
8748	Pokhara	Gurung	15.	palm	palm	jopla	jopla	j o p l a	74
8749	Sikles	Gurung	15.	palm	palm	jolʌ̃	jolʌ̃	j o l ʌ̃	74
8750	Khasur	Gurung	15.	palm	palm	pla	pla	p l a	74
8751	Bhujung	Gurung	15.	palm	palm	jopla	jopla	j o p l a	74
9784	Sikri	Jirel	15.	palm	palm	pəra /para	pəra	p ə r a	80
9785	Sikri	Jirel	15.	palm	palm	pəra /para	para	p a r a	80
9786	Kharoban	Jirel	15.	palm	palm	lakpa	lakpa	l a k p a	80
9787	Chhetrapa	Jirel	15.	palm	palm	hətkela	hətkela	h ə t k e l a	80
9788	Yarsa	Jirel	15.	palm	palm	hətkela	hətkela	h ə t k e l a	80
749	Santang	Athpahariya	150.	red	red	phana	phana	ph a n a	103
750	Tekunala	Athpahariya	150.	red	red	phaina	phaina	ph ai n a	103
751	Guthitar	Athpahariya	150.	red	red	phabeleŋba	phabeleŋba	ph a b e l e ŋ b a	103
752	Khalde	Athpahariya	150.	red	red	phana	phana	ph a n a	103
753	Hatiya /Dhan kuta Bazaar	Athpahariya	150.	red	red	phana	phana	ph a n a	103
1805	Khoku, Dhankuta	Bantawa	150.	red	red	halachokma	halachokma	h a l a ch o k m a	144
1806	Lungin (Hatuwa)	Bantawa	150.	red	red	rato	rato	r a t o	144
1807	Thidingkha, (Amchok)	Bantawa	150.	red	red	rato	rato	r a t o	144
1808	Timma, Rimchim	Bantawa	150.	red	red	rato	rato	r a t o	144
1809	Okhre, Khena	Bantawa	150.	red	red	rato	rato	r a t o	144
2706	Belhara	Belhare	150.	red	red	phabelyaŋma	phabelyaŋma	ph a b e l ya ŋ m a	91
2707	Piple	Belhare	150.	red	red	phabaleŋma	phabaleŋma	ph a b a l e ŋ m a	91
2708	Guthitar	Belhare	150.	red	red	phabeleŋba	phabeleŋba	ph a b e l e ŋ b a	91
2709	Rudra bari	Belhare	150.	red	red	phabeleŋhã	phabeleŋhã	ph a b e l e ŋh ã	91
3692	Hadunge	Chamling	150.	red	red	ɦipatipa	ɦipatipa	ɦ i p a t i p a	98
3693	Halesi	Chamling	150.	red	red	ɦipatipa	ɦipatipa	ɦ i p a t i p a	98
3694	Ratanchha	Chamling	150.	red	red	ɦipatipa	ɦipatipa	ɦ i p a t i p a	98
3695	Balamta	Chamling	150.	red	red	ɦipatipa	ɦipatipa	ɦ i p a t i p a	98
3696	Aaptar	Chamling	150.	red	red	ɦipatipa	ɦipatipa	ɦ i p a t i p a	98
4749	Chaudhari Tole	Chintang	150.	red	red	halachopma	halachopma	h a l a ch o p m a	131
4750	Mulgaun	Chintang	150.	red	red	halachopma	halachopma	h a l a ch o p m a	131
4751	Nangchhuwa	Chintang	150.	red	red	halachopma	halachopma	h a l a ch o p m a	131
4752	Mangthana	Chintang	150.	red	red	halachopma	halachopma	h a l a ch o p m a	131
4753	Chambak	Chintang	150.	red	red	halachopma	halachopma	h a l a ch o p m a	131
5624	Barbhanjyang	Chulung	150.	red	red	halcɨkma	halcɨkma	h a l c ɨ k m a	119
5625	Gairi	Chulung	150.	red	red	halcɨkma	halcɨkma	h a l c ɨ k m a	119
5626	Pakha	Chulung	150.	red	red	halcɨkma	halcɨkma	h a l c ɨ k m a	119
5627	Pokla	Chulung	150.	red	red	halcɨkma	halcɨkma	h a l c ɨ k m a	119
5628	Suke-ahal	Chulung	150.	red	red	halcɨkma	halcɨkma	h a l c ɨ k m a	119
6322	Dhimal West	Dhimal	150.	red	red	i:ka	i:ka	i: k a	96
6323	Dhimal East	Dhimal	150.	red	red	i:ka	i:ka	i: k a	96
7194	Bartole	Dulung	150.	red	red	ɦartshoɂpma	ɦartshoɂpma	ɦ a r tsh o ɂ p m a	92
7195	Dandatole	Dulung	150.	red	red	ɦartshop	ɦartshop	ɦ a r tsh o p	92
7196	Tharpu	Dulung	150.	red	red	rato	rato	r a t o	92
7197	Chaukibari	Dulung	150.	red	red	ɦartshoɂp	ɦartshoɂp	ɦ a r tsh o ɂ p	92
7198	Bastim	Dulung	150.	red	red	ɦartshoɂp	ɦartshoɂp	ɦ a r tsh o ɂ p	92
8349	Mandre	Ghale-Gurung	150.	red	red	mʌllʌm	mʌllʌm	m ʌ ll ʌ m	66
8350	Barpak1	Ghale-Gurung	150.	red	red	mʌlʌŋ/jijar	mʌlʌŋ	m ʌ l ʌ ŋ	66
8351	Barpak1	Ghale-Gurung	150.	red	red	mʌlʌŋ/jijar	jijar	j i j a r	66
8352	Brpak2 (Ghale)	Ghale-Gurung	150.	red	red	mʌllʌŋ	mʌllʌŋ	m ʌ ll ʌ ŋ	66
8353	Laprak	Ghale-Gurung	150.	red	red	malalam/sjar	malalam	m a l a l a m	66
8354	Laprak	Ghale-Gurung	150.	red	red	malalam/sjar	sjar	s j a r	66
8355	Gumda	Ghale-Gurung	150.	red	red	aser	aser	a s e r	66
9415	Sirubari	Gurung	150.	red	red	wolge	wolge	w o l g e	78
9416	Pokhara	Gurung	150.	red	red	wolgja	wolgja	w o l g j a	78
9417	Sikles	Gurung	150.	red	red	walgja	walgja	w a l g j a	78
9418	Khasur	Gurung	150.	red	red	wolgja	wolgja	w o l g j a	78
9419	Bhujung	Gurung	150.	red	red	wolgja	wolgja	w o l g j a	78
10449	Sikri	Jirel	150.	red	red	mərmu /marmu	mərmu	m ə r m u	87
10450	Sikri	Jirel	150.	red	red	mərmu /marmu	marmu	m a r m u	87
10451	Kharoban	Jirel	150.	red	red	marmu	marmu	m a r m u	87
10452	Chhetrapa	Jirel	150.	red	red	marmu	marmu	m a r m u	87
10453	Yarsa	Jirel	150.	red	red	marmo	marmo	m a r m o	87
754	Santang	Athpahariya	151.	one	one	thik	thik	th i k	103
755	Tekunala	Athpahariya	151.	one	one	thik	thik	th i k	103
756	Guthitar	Athpahariya	151.	one	one	igira	igira	i g i r a	103
757	Khalde	Athpahariya	151.	one	one	thik	thik	th i k	103
758	Hatiya /Dhan kuta Bazaar	Athpahariya	151.	one	one	ṭhik	ṭhik	ṭh i k	103
1810	Khoku, Dhankuta	Bantawa	151.	one	one	uk	uk	u k	144
1811	Lungin (Hatuwa)	Bantawa	151.	one	one	ək	ək	ə k	144
1812	Thidingkha, (Amchok)	Bantawa	151.	one	one	ək	ək	ə k	144
1813	Timma, Rimchim	Bantawa	151.	one	one	ək	ək	ə k	144
1814	Okhre, Khena	Bantawa	151.	one	one	ɨk	ɨk	ɨ k	144
2710	Belhara	Belhare	151.	one	one	ipok	ipok	i p o k	91
2711	Piple	Belhare	151.	one	one	igiɖ	igiɖ	i g i ɖ	91
2712	Guthitar	Belhare	151.	one	one	igira	igira	i g i r a	91
2713	Rudra bari	Belhare	151.	one	one	igira	igira	i g i r a	91
3697	Hadunge	Chamling	151.	one	one	iʈo	iʈo	i ʈ o	98
3698	Halesi	Chamling	151.	one	one	iʈo	iʈo	i ʈ o	98
3699	Ratanchha	Chamling	151.	one	one	iʈo	iʈo	i ʈ o	98
3700	Balamta	Chamling	151.	one	one	iʈo	iʈo	i ʈ o	98
3701	Aaptar	Chamling	151.	one	one	iʈo	iʈo	i ʈ o	98
4754	Chaudhari Tole	Chintang	151.	one	one	ṭiṭṭa	ṭiṭṭa	ṭ i ṭṭ a	131
4755	Mulgaun	Chintang	151.	one	one	ṭiṭṭa	ṭiṭṭa	ṭ i ṭṭ a	131
4756	Nangchhuwa	Chintang	151.	one	one	ṭiṭṭa	ṭiṭṭa	ṭ i ṭṭ a	131
4757	Mangthana	Chintang	151.	one	one	ṭiṭṭa	ṭiṭṭa	ṭ i ṭṭ a	131
4758	Chambak	Chintang	151.	one	one	ṭiṭṭa	ṭiṭṭa	ṭ i ṭṭ a	131
5599	Barbhanjyang	Chulung	151.	one	one	thi	thi	th i	119
5600	Gairi	Chulung	151.	one	one	thi	thi	th i	119
5601	Pakha	Chulung	151.	one	one	thi	thi	th i	119
5602	Pokla	Chulung	151.	one	one	thi	thi	th i	119
5603	Suke-ahal	Chulung	151.	one	one	thi	thi	th i	119
6324	Dhimal West	Dhimal	151.	one	one	eʔ	eʔ	e ʔ	96
6325	Dhimal East	Dhimal	151.	one	one	eʔ	eʔ	e ʔ	96
7199	Bartole	Dulung	151.	one	one	ʌkse	ʌkse	ʌ ks e	92
7200	Dandatole	Dulung	151.	one	one	ʌkpo	ʌkpo	ʌ k p o	92
7201	Tharpu	Dulung	151.	one	one	ɦikpo	ɦikpo	ɦ i k p o	92
7202	Chaukibari	Dulung	151.	one	one	akpo	akpo	a k p o	92
7203	Bastim	Dulung	151.	one	one	ʌg	ʌg	ʌ g	92
8356	Mandre	Ghale-Gurung	151.	one	one	tja	tja	t j a	66
8357	Barpak1	Ghale-Gurung	151.	one	one	tja	tja	t j a	66
8358	Brpak2 (Ghale)	Ghale-Gurung	151.	one	one	tja	tja	t j a	66
8359	Laprak	Ghale-Gurung	151.	one	one	kja	kja	k j a	66
8360	Gumda	Ghale-Gurung	151.	one	one	kja	kja	k j a	66
9420	Sirubari	Gurung	151.	one	one	gri	gri	g r i	78
9421	Pokhara	Gurung	151.	one	one	kri	kri	k r i	78
9422	Sikles	Gurung	151.	one	one	kri	kri	k r i	78
9423	Khasur	Gurung	151.	one	one	kri	kri	k r i	78
9424	Bhujung	Gurung	151.	one	one	kri	kri	k r i	78
10454	Sikri	Jirel	151.	one	one	dakpəi /dokpai	dakpəi	d a k p əi	87
10455	Sikri	Jirel	151.	one	one	dakpəi /dokpai	dokpai	d o k p ai	87
10456	Kharoban	Jirel	151.	one	one	dokpei	dokpei	d o k p ei	87
10457	Chhetrapa	Jirel	151.	one	one	dakpe /dokpe	dakpe	d a k p e	87
10458	Chhetrapa	Jirel	151.	one	one	dakpe /dokpe	dokpe	d o k p e	87
10459	Yarsa	Jirel	151.	one	one	dokpe	dokpe	d o k p e	87
759	Santang	Athpahariya	152.	two	two	ippo	ippo	i pp o	103
760	Tekunala	Athpahariya	152.	two	two	ippo	ippo	i pp o	103
761	Guthitar	Athpahariya	152.	two	two	sikara	sikara	s i k a r a	103
762	Khalde	Athpahariya	152.	two	two	ippok	ippok	i pp o k	103
763	Hatiya /Dhan kuta Bazaar	Athpahariya	152.	two	two	ipok	ipok	i p o k	103
1815	Khoku, Dhankuta	Bantawa	152.	two	two	wa	wa	w a	144
1816	Lungin (Hatuwa)	Bantawa	152.	two	two	wha	wha	wh a	144
1817	Thidingkha, (Amchok)	Bantawa	152.	two	two	wa	wa	w a	144
1818	Timma, Rimchim	Bantawa	152.	two	two	hɨwak	hɨwak	h ɨ w a k	144
1819	Okhre, Khena	Bantawa	152.	two	two	hɨwak	hɨwak	h ɨ w a k	144
2714	Belhara	Belhare	152.	two	two	sipok	sipok	s i p o k	91
2715	Piple	Belhare	152.	two	two	siʔkida	siʔkida	s i ʔ k i d a	91
2716	Guthitar	Belhare	152.	two	two	sikara	sikara	s i k a r a	91
2717	Rudra bari	Belhare	152.	two	two	sigira	sigira	s i g i r a	91
3702	Hadunge	Chamling	152.	two	two	ɦjaka	ɦjaka	ɦ j a k a	98
3703	Halesi	Chamling	152.	two	two	ɦjaka	ɦjaka	ɦ j a k a	98
3704	Ratanchha	Chamling	152.	two	two	ɦjaka	ɦjaka	ɦ j a k a	98
3705	Balamta	Chamling	152.	two	two	ɦjaka	ɦjaka	ɦ j a k a	98
3706	Aaptar	Chamling	152.	two	two	ɦjaka	ɦjaka	ɦ j a k a	98
4759	Chaudhari Tole	Chintang	152.	two	two	hicce	hicce	h i cc e	131
4760	Mulgaun	Chintang	152.	two	two	hicce	hicce	h i cc e	131
4761	Nangchhuwa	Chintang	152.	two	two	hicce	hicce	h i cc e	131
4762	Mangthana	Chintang	152.	two	two	hicce	hicce	h i cc e	131
4763	Chambak	Chintang	152.	two	two	hicce	hicce	h i cc e	131
5914	Barbhanjyang	Chulung	152.	two	two	si	si	s i	121
5915	Gairi	Chulung	152.	two	two	si	si	s i	121
5916	Pakha	Chulung	152.	two	two	si	si	s i	121
5917	Pokla	Chulung	152.	two	two	siʔ	siʔ	s i ʔ	121
5918	Suke-ahal	Chulung	152.	two	two	sippo	sippo	s i pp o	121
6326	Dhimal West	Dhimal	152.	two	two	nʰe	nʰe	nʰ e	96
6327	Dhimal East	Dhimal	152.	two	two	nʰe	nʰe	nʰ e	96
7204	Bartole	Dulung	152.	two	two	ɦikit̺e	ɦikit̺e	ɦ i k i t̺ e	92
7205	Dandatole	Dulung	152.	two	two	ɦikpo	ɦikpo	ɦ i k p o	92
7206	Tharpu	Dulung	152.	two	two	sumgupo	sumgupo	s u m g u p o	92
7207	Chaukibari	Dulung	152.	two	two	ɦikpo	ɦikpo	ɦ i k p o	92
7208	Bastim	Dulung	152.	two	two	ɦig	ɦig	ɦ i g	92
8361	Mandre	Ghale-Gurung	152.	two	two	ni	ni	n i	66
8362	Barpak1	Ghale-Gurung	152.	two	two	ni	ni	n i	66
8363	Brpak2 (Ghale)	Ghale-Gurung	152.	two	two	ŋhi	ŋhi	ŋh i	66
8364	Laprak	Ghale-Gurung	152.	two	two	ni	ni	n i	66
8365	Gumda	Ghale-Gurung	152.	two	two	ni	ni	n i	66
9425	Sirubari	Gurung	152.	two	two	ŋja	ŋja	ŋ j a	78
9426	Pokhara	Gurung	152.	two	two	ŋi	ŋi	ŋ i	78
9427	Sikles	Gurung	152.	two	two	ŋi	ŋi	ŋ i	78
9428	Khasur	Gurung	152.	two	two	ŋi	ŋi	ŋ i	78
9429	Bhujung	Gurung	152.	two	two	ŋi	ŋi	ŋ i	78
10460	Sikri	Jirel	152.	two	two	ŋi	ŋi	ŋ i	87
10461	Kharoban	Jirel	152.	two	two	ŋi	ŋi	ŋ i	87
10462	Chhetrapa	Jirel	152.	two	two	ŋi	ŋi	ŋ i	87
10463	Yarsa	Jirel	152.	two	two	ŋi	ŋi	ŋ i	87
764	Santang	Athpahariya	153.	three	three	sumbok	sumbok	s u m b o k	103
765	Tekunala	Athpahariya	153.	three	three	sumbo	sumbo	s u m b o	103
766	Guthitar	Athpahariya	153.	three	three	sumbira	sumbira	s u m b i r a	103
767	Khalde	Athpahariya	153.	three	three	sumbok	sumbok	s u m b o k	103
768	Hatiya /Dhan kuta Bazaar	Athpahariya	153.	three	three	sumbok	sumbok	s u m b o k	103
1820	Khoku, Dhankuta	Bantawa	153.	three	three	sum	sum	s u m	144
1821	Lungin (Hatuwa)	Bantawa	153.	three	three	sum	sum	s u m	144
1822	Thidingkha, (Amchok)	Bantawa	153.	three	three	suŋ	suŋ	s u ŋ	144
1823	Timma, Rimchim	Bantawa	153.	three	three	sumka	sumka	s u m k a	144
1824	Okhre, Khena	Bantawa	153.	three	three	sumka	sumka	s u m k a	144
2718	Belhara	Belhare	153.	three	three	sumbok	sumbok	s u m b o k	91
2719	Piple	Belhare	153.	three	three	suŋgida	suŋgida	s u ŋ g i d a	91
2720	Guthitar	Belhare	153.	three	three	sumbira	sumbira	s u m b i r a	91
2721	Rudra bari	Belhare	153.	three	three	sumgira	sumgira	s u m g i r a	91
3707	Hadunge	Chamling	153.	three	three	simra	simra	s i m r a	98
3708	Halesi	Chamling	153.	three	three	simra	simra	s i m r a	98
3709	Ratanchha	Chamling	153.	three	three	simra	simra	s i m r a	98
3710	Balamta	Chamling	153.	three	three	simra	simra	s i m r a	98
3711	Aaptar	Chamling	153.	three	three	simra	simra	s i m r a	98
4764	Chaudhari Tole	Chintang	153.	three	three	sumce	sumce	s u m c e	131
4765	Mulgaun	Chintang	153.	three	three	sumce	sumce	s u m c e	131
4766	Nangchhuwa	Chintang	153.	three	three	sumce	sumce	s u m c e	131
4767	Mangthana	Chintang	153.	three	three	sumce	sumce	s u m c e	131
4768	Chambak	Chintang	153.	three	three	sumce	sumce	s u m c e	131
5784	Barbhanjyang	Chulung	153.	three	three	sum	sum	s u m	120
5785	Gairi	Chulung	153.	three	three	sum	sum	s u m	120
5786	Pakha	Chulung	153.	three	three	sum	sum	s u m	120
5787	Pokla	Chulung	153.	three	three	sum	sum	s u m	120
5788	Suke-ahal	Chulung	153.	three	three	sum	sum	s u m	120
6328	Dhimal West	Dhimal	153.	three	three	sum	sum	s u m	96
6329	Dhimal East	Dhimal	153.	three	three	sum	sum	s u m	96
7209	Bartole	Dulung	153.	three	three	suŋut̺et̺	suŋut̺et̺	s u ŋ u t̺ e t̺	92
7210	Dandatole	Dulung	153.	three	three	suŋpo	suŋpo	s u ŋ p o	92
7211	Tharpu	Dulung	153.	three	three	tin	tin	t i n	92
7212	Chaukibari	Dulung	153.	three	three	tin	tin	t i n	92
7213	Bastim	Dulung	153.	three	three	tshin	tshin	tsh i n	92
8366	Mandre	Ghale-Gurung	153.	three	three	som	som	s o m	66
8367	Barpak1	Ghale-Gurung	153.	three	three	som	som	s o m	66
8368	Brpak2 (Ghale)	Ghale-Gurung	153.	three	three	som	som	s o m	66
8369	Laprak	Ghale-Gurung	153.	three	three	som	som	s o m	66
8370	Gumda	Ghale-Gurung	153.	three	three	sʌm	sʌm	s ʌ m	66
9430	Sirubari	Gurung	153.	three	three	sõ	sõ	s õ	78
9431	Pokhara	Gurung	153.	three	three	sõ	sõ	s õ	78
9432	Sikles	Gurung	153.	three	three	sõ	sõ	s õ	78
9433	Khasur	Gurung	153.	three	three	sõ	sõ	s õ	78
9434	Bhujung	Gurung	153.	three	three	sõ	sõ	s õ	78
10464	Sikri	Jirel	153.	three	three	sum	sum	s u m	87
10465	Kharoban	Jirel	153.	three	three	sum	sum	s u m	87
10466	Chhetrapa	Jirel	153.	three	three	sum	sum	s u m	87
10467	Yarsa	Jirel	153.	three	three	sum	sum	s u m	87
769	Santang	Athpahariya	154.	four	four	lembok	lembok	l e m b o k	103
770	Tekunala	Athpahariya	154.	four	four	lembok	lembok	l e m b o k	103
771	Guthitar	Athpahariya	154.	four	four	tsargira	tsargira	ts a r g i r a	103
772	Khalde	Athpahariya	154.	four	four	lembok	lembok	l e m b o k	103
773	Hatiya /Dhan kuta Bazaar	Athpahariya	154.	four	four	tsar	tsar	ts a r	103
1825	Khoku, Dhankuta	Bantawa	154.	four	four	car	car	c a r	144
